[{11.432747,5.708982,2.909739};{10.743201,4.890635,3.468125}]
[{10.743201,4.890635,3.468125};{11.122471,5.036107,3.317122}]
[{10.743201,4.890635,3.468125};{10.589874,4.708960,3.591632}]
[{11.432747,5.708982,2.909739};{10.589874,4.708960,3.591632}]
[{0.961867,-6.441332,8.069105};{1.154908,-6.106265,7.924930}]
[{0.961867,-6.441332,8.069105};{0.935581,-6.447785,7.935462}]
[{9.730669,3.180662,3.931432};{9.882781,3.318317,3.921004}]
[{9.113398,2.450418,4.300202};{8.624892,1.916187,4.511123}]
[{10.284768,3.665640,3.928427};{10.374452,3.735352,3.954457}]
[{10.339517,3.726830,3.925439};{10.371882,3.748075,3.945361}]
[{10.339517,3.726830,3.925439};{10.447493,3.817921,3.940585}]
[{0.658367,-11.791568,12.472614};{0.719085,-11.796465,12.557711}]
[{0.658367,-11.791568,12.472614};{0.637763,-11.811799,12.457115}]
[{0.707985,-11.687020,12.454215};{0.690653,-11.780375,12.514118}]
[{10.435175,3.682676,4.222561};{10.383439,3.619386,4.275314}]
[{0.713420,-11.573240,12.357812};{0.694935,-11.632035,12.386582}]
[{8.792892,2.534348,5.099044};{8.792034,2.553579,5.068956}]
[{0.704230,-7.849007,9.815495};{0.910472,-7.389480,9.924240}]
[{10.454172,3.729710,4.181354};{10.510340,3.810354,4.104612}]
[{10.334268,3.576838,4.301651};{10.378304,3.615582,4.283063}]
[{10.334268,3.576838,4.301651};{10.238134,3.471205,4.371375}]
[{8.801233,2.536867,5.085892};{8.841291,2.573014,5.058226}]
[{-0.542178,-9.696073,9.659092};{0.860752,-8.120313,10.238298}]
[{0.860752,-8.120313,10.238298};{0.900458,-7.928492,10.145349}]
[{-0.542178,-9.696073,9.659092};{-0.606734,-10.008421,9.830501}]
[{-7.485314,-21.511589,10.258759};{-6.983552,-21.267799,10.592746}]
[{-13.076901,-25.112719,7.009093};{-12.511638,-24.587309,7.230194}]
[{10.615101,3.929005,4.029195};{10.590137,3.902406,4.040258}]
[{1.233566,-6.074041,7.483796};{1.183683,-6.137969,7.483860}]
[{9.906526,3.039057,4.675183};{10.238134,3.471205,4.371375}]
[{8.908278,1.652515,5.629263};{7.764590,0.013508,6.761704}]
[{10.465110,3.819026,4.010263};{10.457500,3.770615,4.092937}]
[{10.465110,3.819026,4.010263};{10.535011,3.903473,4.001645}]
[{-1.873311,-9.803987,7.908420};{-2.322663,-10.281621,7.531312}]
[{-2.322663,-10.281621,7.531312};{-2.256845,-10.168654,7.425513}]
[{-2.322663,-10.281621,7.531312};{-2.432710,-10.419683,7.510437}]
[{-1.873311,-9.803987,7.908420};{-1.701054,-9.601275,7.995323}]
[{-1.873311,-9.803987,7.908420};{-2.013165,-10.026196,7.974951}]
[{0.799321,-6.611893,8.076184};{0.924189,-6.490780,8.146487}]
[{0.799321,-6.611893,8.076184};{0.773628,-6.648005,8.025849}]
[{-2.205257,-10.054887,8.175608};{-2.990833,-11.326112,8.027048}]
[{-2.881953,-12.452862,9.108531};{-3.650213,-13.802815,9.198729}]
[{1.434107,-5.823917,7.521420};{1.393128,-5.896212,7.525459}]
[{1.929229,-6.200035,8.840242};{3.929314,-6.616817,11.178504}]
[{1.929229,-6.200035,8.840242};{1.509827,-6.616646,9.107574}]
[{1.929229,-6.200035,8.840242};{2.322268,-5.354366,7.907319}]
[{0.436956,-6.932447,7.415681};{0.334783,-7.038914,7.400085}]
[{0.436956,-6.932447,7.415681};{0.628537,-6.736025,7.445931}]
[{10.448464,3.734069,4.149431};{10.457500,3.770615,4.092937}]
[{10.429332,3.701440,4.200469};{10.413170,3.702232,4.183724}]
[{-0.832236,-3.672312,9.374138};{-0.090965,-3.885948,9.068423}]
[{0.749373,-4.305798,8.728189};{0.998567,-3.837919,8.633203}]
[{0.998567,-3.837919,8.633203};{0.790371,-4.108321,8.708075}]
[{-2.156939,-10.182794,7.886958};{-2.107606,-10.169286,8.037771}]
[{-2.107606,-10.169286,8.037771};{-2.147286,-10.278252,8.139719}]
[{-2.156939,-10.182794,7.886958};{-2.432710,-10.419683,7.510437}]
[{-2.156939,-10.182794,7.886958};{-2.013165,-10.026196,7.974951}]
[{-0.109808,-7.557667,7.317341};{0.139463,-7.250973,7.366602}]
[{0.277995,-7.120257,7.399765};{0.368594,-7.027524,7.421464}]
[{1.372767,-5.775685,7.568633};{1.329940,-5.870939,7.545134}]
[{0.816279,-6.581423,8.128967};{0.902457,-6.529837,8.176620}]
[{0.902457,-6.529837,8.176620};{0.924189,-6.490780,8.146487}]
[{0.902457,-6.529837,8.176620};{0.902567,-6.546330,8.203346}]
[{0.816279,-6.581423,8.128967};{0.799321,-6.611893,8.076184}]
[{1.361024,-4.707751,8.336896};{0.913916,-5.295758,8.429425}]
[{1.361024,-4.707751,8.336896};{1.093451,-4.830789,8.453636}]
[{11.132534,4.944870,3.359362};{10.909814,4.665245,3.548331}]
[{11.332232,5.135162,3.183305};{12.011013,6.065512,2.523079}]
[{12.011013,6.065512,2.523079};{12.386391,6.567348,2.151599}]
[{11.332232,5.135162,3.183305};{11.072597,4.725933,3.458382}]
[{-0.163884,-7.676803,6.367805};{-0.236534,-7.701236,7.306776}]
[{-0.236534,-7.701236,7.306776};{-0.553234,-8.054866,7.505019}]
[{-0.163884,-7.676803,6.367805};{0.768729,-6.619308,6.045271}]
[{-0.163884,-7.676803,6.367805};{-1.139826,-8.801177,6.447569}]
[{-4.156529,-12.472479,7.034791};{-4.390799,-12.818139,7.194004}]
[{-4.156529,-12.472479,7.034791};{-3.276686,-11.391627,7.094776}]
[{-5.850116,-14.387695,6.548029};{-4.390799,-12.818139,7.194004}]
[{0.890168,-3.189421,8.657690};{0.684729,-3.508868,8.749372}]
[{1.638028,-2.686255,8.387389};{1.000807,-2.798748,8.602191}]
[{0.789301,-4.354809,8.711713};{0.749373,-4.305798,8.728189}]
[{-1.354706,-9.848695,8.730793};{-1.075833,-9.803362,9.067671}]
[{-0.558492,-8.099431,7.227399};{-1.463653,-9.169740,6.795252}]
[{-0.558492,-8.099431,7.227399};{-0.109808,-7.557667,7.317341}]
[{10.729856,4.215385,3.762365};{10.653524,4.106140,3.808431}]
[{1.033491,-7.215797,9.420698};{0.951959,-7.365574,9.529140}]
[{1.033491,-7.215797,9.420698};{1.185810,-6.924831,9.140756}]
[{10.407715,3.667372,4.233343};{10.334268,3.576838,4.301651}]
[{10.407715,3.667372,4.233343};{10.454172,3.729710,4.181354}]
[{10.442505,3.684063,4.234431};{10.456786,3.699207,4.219605}]
[{2.981712,-4.534171,7.491594};{2.322268,-5.354366,7.907319}]
[{2.981712,-4.534171,7.491594};{3.087359,-4.309665,7.260591}]
[{1.021040,-7.253678,9.527110};{1.037841,-7.236308,9.580224}]
[{1.440345,-5.634388,7.778138};{1.222061,-5.602905,7.930064}]
[{10.444005,3.711224,4.191025};{10.433449,3.690718,4.215352}]
[{10.444005,3.711224,4.191025};{10.448464,3.734069,4.149431}]
[{10.288737,3.689689,3.906410};{10.233323,3.643785,3.892342}]
[{10.233323,3.643785,3.892342};{10.284768,3.665640,3.928427}]
[{10.233323,3.643785,3.892342};{10.168423,3.597905,3.867412}]
[{10.288737,3.689689,3.906410};{10.339517,3.726830,3.925439}]
[{10.288737,3.689689,3.906410};{10.284768,3.665640,3.928427}]
[{10.707230,4.108782,3.866116};{10.719891,4.131391,3.855710}]
[{10.719891,4.131391,3.855710};{10.727031,4.123631,3.879833}]
[{10.707230,4.108782,3.866116};{10.690133,4.099424,3.853412}]
[{-2.672367,-10.482295,4.811944};{0.307586,-7.089212,4.558014}]
[{0.771370,-4.305021,8.720169};{0.777669,-4.322406,8.711028}]
[{0.777669,-4.322406,8.711028};{0.781390,-4.332946,8.716864}]
[{0.958444,-10.884439,12.091188};{-0.881216,-11.629332,10.670751}]
[{-0.881216,-11.629332,10.670751};{-0.770510,-11.276341,10.558462}]
[{3.483995,-3.488079,7.369567};{2.204569,-4.840570,7.542306}]
[{10.630262,4.040481,3.857422};{10.690133,4.099424,3.853412}]
[{10.630262,4.040481,3.857422};{10.593668,4.007565,3.857480}]
[{-2.393306,-13.669424,10.432660};{-0.216542,-13.475482,12.584615}]
[{-0.216542,-13.475482,12.584615};{-0.344967,-14.532898,13.042469}]
[{-2.393306,-13.669424,10.432660};{-3.096538,-14.081161,9.967523}]
[{-2.393306,-13.669424,10.432660};{-2.259345,-13.090071,10.190199}]
[{10.970972,4.654240,3.286925};{11.851074,5.699341,2.854647}]
[{11.851074,5.699341,2.854647};{10.831402,4.307286,3.777153}]
[{10.970972,4.654240,3.286925};{10.672800,4.276313,3.486308}]
[{10.745815,4.202517,3.769127};{10.722878,4.191165,3.759152}]
[{10.791689,4.285943,3.683124};{10.653420,4.088023,3.807185}]
[{6.687362,-0.183363,5.233473};{7.767306,1.070245,4.626657}]
[{1.633270,-3.384433,8.392577};{1.958086,-4.088743,8.168460}]
[{1.958086,-4.088743,8.168460};{1.361024,-4.707751,8.336896}]
[{-2.364065,-10.658303,8.235510};{-2.063655,-10.390893,8.362690}]
[{0.874725,-6.480725,7.398170};{0.044634,-7.375007,7.345334}]
[{0.044634,-7.375007,7.345334};{-0.236534,-7.701236,7.306776}]
[{5.233844,-0.998511,7.145987};{5.122138,-1.071078,7.188787}]
[{5.122138,-1.071078,7.188787};{5.265313,-1.013258,7.138121}]
[{5.122138,-1.071078,7.188787};{5.051138,-1.107423,7.213516}]
[{5.233844,-0.998511,7.145987};{5.265313,-1.013258,7.138121}]
[{5.233844,-0.998511,7.145987};{5.259923,-0.961216,7.131824}]
[{-0.857699,-5.499211,9.683280};{0.575494,-7.315039,11.099829}]
[{6.523433,0.138630,6.495428};{6.590832,0.139346,6.480657}]
[{10.451006,3.701169,4.206948};{10.420540,3.658367,4.255314}]
[{10.420540,3.658367,4.255314};{10.442505,3.684063,4.234431}]
[{10.451006,3.701169,4.206948};{10.435175,3.682676,4.222561}]
[{8.854358,2.626074,5.025276};{8.792034,2.553579,5.068956}]
[{9.005959,2.805702,4.905900};{9.083883,2.899944,4.838353}]
[{0.761400,-11.862973,12.662141};{0.719085,-11.796465,12.557711}]
[{10.675574,4.025195,3.967553};{10.642179,3.978867,4.004692}]
[{0.478908,-4.649641,8.830619};{0.490853,-5.464418,8.898537}]
[{0.490853,-5.464418,8.898537};{0.309913,-5.759391,8.980177}]
[{0.478908,-4.649641,8.830619};{0.287502,-4.178435,8.911747}]
[{1.428948,-6.960727,9.934666};{2.459750,-7.064914,10.596936}]
[{2.459750,-7.064914,10.596936};{3.929314,-6.616817,11.178504}]
[{2.459750,-7.064914,10.596936};{1.497777,-7.697524,10.423178}]
[{1.212869,-6.120171,7.372981};{1.614525,-5.705032,7.045193}]
[{1.614525,-5.705032,7.045193};{1.544983,-5.807994,7.281835}]
[{1.614525,-5.705032,7.045193};{1.920237,-5.344154,6.535661}]
[{1.212869,-6.120171,7.372981};{0.874725,-6.480725,7.398170}]
[{1.212869,-6.120171,7.372981};{1.253586,-6.072068,7.491782}]
[{-1.368528,-5.866845,9.370016};{-1.187695,-6.183476,9.234827}]
[{-1.368528,-5.866845,9.370016};{-1.410272,-6.170744,9.246694}]
[{-1.648969,-5.389402,9.533968};{-1.591820,-5.326249,9.577127}]
[{-1.591820,-5.326249,9.577127};{-1.556333,-5.451757,9.524200}]
[{-1.648969,-5.389402,9.533968};{-1.830959,-5.292218,9.542016}]
[{-1.648969,-5.389402,9.533968};{-1.556333,-5.451757,9.524200}]
[{-0.962377,-5.113534,10.180361};{-1.243908,-4.422397,9.941661}]
[{10.449228,3.721581,4.193488};{10.437414,3.695589,4.219279}]
[{10.437414,3.695589,4.219279};{10.442505,3.684063,4.234431}]
[{10.437414,3.695589,4.219279};{10.407715,3.667372,4.233343}]
[{10.449228,3.721581,4.193488};{10.454172,3.729710,4.181354}]
[{10.449228,3.721581,4.193488};{10.484940,3.727563,4.182655}]
[{10.287893,3.963454,4.047347};{9.862559,3.458606,4.403378}]
[{10.449620,4.209707,3.880782};{11.122471,5.036107,3.317122}]
[{2.457097,-4.687162,7.355039};{2.695895,-4.666662,7.326484}]
[{1.940666,-5.212328,7.519129};{1.901365,-5.223886,7.562278}]
[{-11.721467,-23.957447,7.610806};{-12.511638,-24.587309,7.230194}]
[{-12.350070,-24.633188,7.425969};{-12.138529,-24.728968,7.708920}]
[{-1.324404,-11.664250,10.225880};{-1.488299,-12.161163,10.384822}]
[{-1.488299,-12.161163,10.384822};{-0.881216,-11.629332,10.670751}]
[{-1.488299,-12.161163,10.384822};{-2.259345,-13.090071,10.190199}]
[{-1.324404,-11.664250,10.225880};{-0.770510,-11.276341,10.558462}]
[{10.468227,3.735758,4.151043};{10.463071,3.710739,4.203586}]
[{10.463071,3.710739,4.203586};{10.456786,3.699207,4.219605}]
[{10.468227,3.735758,4.151043};{10.484940,3.727563,4.182655}]
[{1.065061,-8.668686,11.191000};{0.791168,-7.663574,10.814643}]
[{0.791168,-7.663574,10.814643};{0.575494,-7.315039,11.099829}]
[{1.065061,-8.668686,11.191000};{0.862414,-8.656997,10.755595}]
[{10.721063,4.185105,3.788854};{10.729856,4.215385,3.762365}]
[{10.690501,4.139861,3.809080};{10.653524,4.106140,3.808431}]
[{1.391006,-5.851553,7.525011};{1.424763,-5.814003,7.520694}]
[{1.391006,-5.851553,7.525011};{1.434107,-5.823917,7.521420}]
[{8.727411,2.474763,5.119313};{8.792034,2.553579,5.068956}]
[{1.349225,-5.886776,7.529058};{1.313806,-5.920641,7.531095}]
[{1.313806,-5.920641,7.531095};{1.393128,-5.896212,7.525459}]
[{1.349225,-5.886776,7.529058};{1.391006,-5.851553,7.525011}]
[{10.649910,4.046173,3.870999};{10.653420,4.088023,3.807185}]
[{0.854496,-11.898028,12.796206};{0.808200,-11.902363,12.748197}]
[{0.808200,-11.902363,12.748197};{0.743737,-11.890552,12.666244}]
[{0.854496,-11.898028,12.796206};{0.761400,-11.862973,12.662141}]
[{0.854496,-11.898028,12.796206};{0.987919,-11.915154,12.960031}]
[{10.606584,4.013966,3.862494};{10.620248,4.023256,3.865380}]
[{10.606584,4.013966,3.862494};{10.593668,4.007565,3.857480}]
[{0.777370,-4.330659,8.705902};{0.786779,-4.395585,8.698382}]
[{0.777370,-4.330659,8.705902};{0.777669,-4.322406,8.711028}]
[{0.777370,-4.330659,8.705902};{0.775021,-4.320037,8.705504}]
[{-19.293030,-30.776615,4.552901};{-25.105951,-35.831768,2.115613}]
[{-25.105951,-35.831768,2.115613};{-30.000000,-40.000000,0.000000}]
[{-19.293030,-30.776615,4.552901};{-18.813684,-30.433361,4.807668}]
[{-19.293030,-30.776615,4.552901};{-17.309187,-28.967001,5.323276}]
[{6.922346,0.517677,6.271866};{7.264046,0.948518,6.021985}]
[{7.264046,0.948518,6.021985};{7.287553,0.765141,6.116608}]
[{6.922346,0.517677,6.271866};{6.704096,0.327423,6.387926}]
[{6.922346,0.517677,6.271866};{6.999533,0.532945,6.255944}]
[{-1.660480,-16.063986,12.645648};{-0.344967,-14.532898,13.042469}]
[{-1.660480,-16.063986,12.645648};{-4.741005,-18.642859,11.185624}]
[{10.095367,3.270144,4.520250};{10.171297,3.362797,4.462900}]
[{10.095367,3.270144,4.520250};{9.906526,3.039057,4.675183}]
[{10.358589,3.593177,4.289949};{10.383439,3.619386,4.275314}]
[{1.633933,-5.542357,7.526624};{1.554726,-5.602958,7.544815}]
[{0.902937,-7.621753,10.225970};{1.035776,-7.266469,9.899695}]
[{-2.901411,-3.606225,9.919813};{-1.879421,-4.479869,9.927826}]
[{-1.879421,-4.479869,9.927826};{-1.812672,-4.305254,10.065615}]
[{-2.901411,-3.606225,9.919813};{-2.287496,-4.653533,9.675074}]
[{1.660016,-9.242379,12.243755};{1.367760,-9.097131,11.742315}]
[{1.367760,-9.097131,11.742315};{1.481900,-9.379704,11.957942}]
[{1.367760,-9.097131,11.742315};{1.065061,-8.668686,11.191000}]
[{1.660016,-9.242379,12.243755};{1.846916,-9.292814,12.553832}]
[{1.660016,-9.242379,12.243755};{1.481900,-9.379704,11.957942}]
[{10.337231,3.847022,3.659408};{10.390210,3.856735,3.770109}]
[{10.352013,3.871815,3.660562};{10.390210,3.856735,3.770109}]
[{6.056169,-0.094845,6.645672};{6.028367,-0.281125,6.746986}]
[{6.056169,-0.094845,6.645672};{5.324278,-0.717297,7.011719}]
[{6.056169,-0.094845,6.645672};{6.420271,0.209388,6.465380}]
[{0.289066,-7.133813,7.436924};{0.368594,-7.027524,7.421464}]
[{0.289066,-7.133813,7.436924};{0.580999,-6.806261,7.440583}]
[{10.688242,4.045888,3.946951};{10.675574,4.025195,3.967553}]
[{10.706107,4.068886,3.933477};{10.718005,4.089777,3.914836}]
[{10.022387,4.099402,2.132359};{10.222457,4.357143,1.951102}]
[{10.601902,3.934006,3.994790};{10.549590,3.864893,4.045629}]
[{10.549590,3.864893,4.045629};{10.590137,3.902406,4.040258}]
[{10.601902,3.934006,3.994790};{10.615101,3.929005,4.029195}]
[{-9.299763,-22.012535,8.775449};{-8.655400,-21.469807,9.070022}]
[{10.902237,4.465277,3.625831};{10.963264,4.554533,3.560696}]
[{10.963264,4.554533,3.560696};{11.072597,4.725933,3.458382}]
[{10.963264,4.554533,3.560696};{10.885320,4.430257,3.623738}]
[{10.902237,4.465277,3.625831};{10.860275,4.409853,3.655057}]
[{10.902237,4.465277,3.625831};{10.896049,4.449143,3.655912}]
[{10.634630,4.012814,3.903372};{10.649910,4.046173,3.870999}]
[{5.358840,-0.824187,7.077295};{5.318142,-0.855611,7.099751}]
[{5.300750,-0.874337,7.108545};{5.318142,-0.855611,7.099751}]
[{8.972939,2.761976,4.939245};{9.005959,2.805702,4.905900}]
[{-1.908281,-5.061087,9.619559};{-1.830959,-5.292218,9.542016}]
[{5.393031,-1.570856,7.285573};{5.663882,-1.167251,7.134860}]
[{5.663882,-1.167251,7.134860};{5.345563,-1.491285,7.345977}]
[{0.651170,-4.677839,8.720618};{0.900228,-5.018511,8.519401}]
[{0.900228,-5.018511,8.519401};{1.093451,-4.830789,8.453636}]
[{0.651170,-4.677839,8.720618};{0.478908,-4.649641,8.830619}]
[{0.790293,-11.487999,12.386332};{0.878752,-11.353498,12.378677}]
[{0.718648,-11.715673,12.492167};{0.719085,-11.796465,12.557711}]
[{0.718648,-11.715673,12.492167};{0.690653,-11.780375,12.514118}]
[{4.549773,-2.353302,4.877164};{5.718897,-0.978812,4.142864}]
[{2.512581,-4.653726,5.491408};{1.602036,-5.675628,5.645425}]
[{2.512581,-4.653726,5.491408};{2.486907,-4.688306,5.808812}]
[{3.857281,-2.785987,7.517215};{3.369729,-2.950878,7.723971}]
[{-1.457427,-9.647400,8.374207};{-1.351124,-9.246140,8.075457}]
[{-1.457427,-9.647400,8.374207};{-1.354706,-9.848695,8.730793}]
[{-1.748125,-4.836373,9.784084};{-1.763023,-5.002024,9.693071}]
[{-1.763023,-5.002024,9.693071};{-1.908281,-5.061087,9.619559}]
[{-1.748125,-4.836373,9.784084};{-1.879421,-4.479869,9.927826}]
[{-1.253615,-6.315083,9.177066};{-1.101348,-6.455421,9.110224}]
[{-1.101348,-6.455421,9.110224};{-1.056131,-6.368542,9.151942}]
[{5.414118,-0.776115,7.046107};{5.358840,-0.824187,7.077295}]
[{5.414118,-0.776115,7.046107};{5.443012,-0.730403,7.019757}]
[{-0.457325,-7.991249,7.383625};{-0.273490,-7.785179,7.448209}]
[{-0.273490,-7.785179,7.448209};{0.289066,-7.133813,7.436924}]
